epoch,train_loss,val_dice,val_iou,val_precision,val_recall,val_f1,val_accuracy,val_hausdorff,val_hausdorff_95,val_fp_per_volume,val_fp_per_image,val_ap,val_mAP,lr
1,0.81691796791095,5.617760483563371e-11,5.617760483563371e-11,1.0708566365377972e-10,2.396367623566867e-10,4.6175287152239125e-14,0.9895031818976769,219.59373180682843,171.48341927161584,0.004670436565692608,0.004670436565692608,0.008536888229383085,0.0,0.0002
2,0.7927327803694285,9.160597040540448e-11,9.160597040540448e-11,2.7843085689602465e-10,2.396367623566867e-10,1.255978753932926e-13,0.9924228007976825,225.6747163625864,181.5779151916504,0.001750817665686974,0.001750817665686974,0.014365977782290429,0.0,0.0004
3,0.7553955436899111,1.233797191016248e-10,1.233797191016248e-10,5.573154619422136e-10,2.396367623566867e-10,2.779390849562647e-13,0.9933104881873498,228.4132182781513,192.5458532480093,0.0008631302760197566,0.0008631302760197566,0.074694595420554,0.0,0.0006
4,0.664677246258809,2.3961622963586393e-10,2.3961622963586393e-10,0.884615447802153,2.396367623566867e-10,4.482253666784256e-10,0.9941734350644625,531.3123280451848,530.725583589994,1.8339890700120193e-07,1.8339890700120193e-07,0.13678393544306836,0.0,0.0008
5,0.5532348981270423,0.2087801268176167,0.13008335010781086,0.14724753937787669,0.5926129409228147,0.20877989472893368,0.9751744453723614,176.34867272010217,128.25276947021484,0.022645840278038613,0.022645840278038613,0.2604092804820259,0.004368437024263235,0.001
6,0.47624439058395535,0.22950893832324168,0.14333760268402454,0.16716917131563688,0.5872599118235083,0.22950867864375393,0.9794188462770902,195.60747381357046,150.6955314049354,0.018207880166860726,0.018207880166860726,0.2936489647807915,0.004511138280996909,0.0009909954834128342
7,0.4360731507723148,0.3012080296388307,0.19476367203103045,0.27044842671091296,0.48598118244326993,0.30120768588789626,0.9893680169032171,148.3926240480863,109.27589530211229,0.007563205865713267,0.007563205865713267,0.2733891409253164,0.0019063323449630004,0.000989193491307027
8,0.40799980524640816,0.30384417351304427,0.19836559179136481,0.2503913553245246,0.5678709637561437,0.30384386710536815,0.9870715508094201,156.6655673980713,113.97955949489887,0.010415352307833158,0.010415352307833158,0.28414817597681225,0.006955256972175378,0.000987391134388305
9,0.39342266220885974,0.31513226147151074,0.20713984020897144,0.26606961028383413,0.5616557988884124,0.3151319370820053,0.9880560361422025,152.13595801133377,109.62894898194533,0.009388483487642728,0.009388483487642728,0.2825100618538272,0.005103390950423021,0.0009855884118426005
10,0.3814594695487848,0.34276478194169047,0.22809403254617783,0.38592304276415246,0.3903665526626468,0.34276442645263105,0.9930462103623611,133.7073185260479,89.30091366401085,0.0032678017249474158,0.0032678017249474158,0.27356679455932376,0.00381270323235255,0.0009837853228523705
11,0.37788214821081895,0.36066334724143706,0.24078759199979477,0.3545927454391492,0.49018986399300357,0.36066297983501305,0.9919919967651367,129.94846035883978,95.80549984711867,0.004877915749183068,0.004877915749183068,0.2785159647229683,0.007640025936640226,0.0009819818665965754
12,0.3692121561616659,0.3042233190870116,0.1986481066662592,0.24524684551371934,0.6068934352197103,0.3042230146149096,0.9862178655771109,141.93407381497897,112.10193468974187,0.011430703676663913,0.011430703676663913,0.3093311283737421,0.018607467269668214,0.0009801780422506556
13,0.37284440289323145,0.35593194916234705,0.2388771521697609,0.3313724592105025,0.5235674210464705,0.3559316049974831,0.9912100938650278,147.41279176565317,103.60210668123685,0.005887324993426983,0.005887324993426983,0.29020991209500396,0.008737727140004817,0.0009783738489865113
14,0.363514816818329,0.36851100115246604,0.24886322319243478,0.3547719989416515,0.516838307115827,0.36851062732996454,0.9917915784395658,133.94679326277512,92.01984504552988,0.005128713754507212,0.005128713754507212,0.30749492563952047,0.01862599800985593,0.000976569285972478
15,0.36089600837574554,0.3378386220986626,0.2245217240793947,0.30446323162473665,0.5224204217000425,0.33783824833182674,0.9904305201310378,141.71784474299506,100.29247206908006,0.006523939279409556,0.006523939279409556,0.27728064982847384,0.017061173915863037,0.0009747643523733044
16,0.3587680169596122,0.3553297027546592,0.23942741397361006,0.3065337885851911,0.5920785233852721,0.3553293666157678,0.9897656073937049,151.44424658555252,103.98049347217267,0.007769401256854718,0.007769401256854718,0.3062458131063907,0.015163583537706962,0.0009729590473501306
17,0.35787193964307124,0.3592220219587178,0.2413182433426654,0.32108041313845664,0.5523665049030007,0.3592216481024927,0.9907700098477877,152.02539135859564,107.68749911968524,0.006486654281616211,0.006486654281616211,0.2979925504187122,0.01028693739611369,0.0009711533700604632
18,0.3528364494156379,0.36848532216158036,0.24834734314479778,0.3348252369703943,0.5535071636466802,0.36848494226042455,0.9912736782660851,148.63187672541693,100.68466014128465,0.005921473869910607,0.005921473869910607,0.3107055306592464,0.015521041475809537,0.0009693473196581535
19,0.3586086625090012,0.3356515163426522,0.2230576387119141,0.2747136007005714,0.6226030379951923,0.33565117576375186,0.9881358696864202,151.2205701974722,109.81205811867348,0.009583784983708309,0.009583784983708309,0.31346704384598595,0.019592355363644086,0.0009675408952933734
20,0.3438172244395201,0.37783484515835747,0.25604291511299804,0.33864755871565166,0.56775855412276,0.3778344849841065,0.9913452038398156,136.2163482079139,103.58768268731924,0.005962885343111479,0.005962885343111479,0.31814721367304016,0.015321362763643265,0.0009657340961125918
21,0.3519100479495067,0.3650093184659044,0.2461858120263699,0.321549766054089,0.5880957868654917,0.36500896456150866,0.9904694190392127,137.47227727449857,100.30417273594783,0.006971671031071589,0.006971671031071589,0.32099803479818195,0.017102236071458228,0.0009639269212585509
22,0.3413268025391377,0.380261264170189,0.25815780120732545,0.3276773312219986,0.6194851399459295,0.38026090854636596,0.9906268303210919,142.35052526914157,102.55186025912946,0.006988708789532001,0.006988708789532001,0.33563170961749095,0.022225258155510977,0.0009621193698702417
23,0.3491686068188686,0.36763012882223367,0.24760017623023217,0.32502372233531857,0.5743786695043405,0.3676297641717569,0.9908175835242639,141.0316844353309,99.29069295296303,0.006505159231332632,0.006505159231332632,0.3110480157730098,0.01514064477613339,0.0009603114410828803
24,0.3360817991197109,0.3625374203205054,0.24632878273951342,0.3044959206257204,0.6165252910628691,0.36253707479829633,0.9894813941075251,136.73458378131573,101.1640818302448,0.008208714998685397,0.008208714998685397,0.3164281545524808,0.024949698350750484,0.0009585031340278833
25,0.3375840807476869,0.39558752901318595,0.2741327977877558,0.3558683988678494,0.5788164395540729,0.3955871539029336,0.991578432229849,133.901290673476,89.7876688517057,0.005830306273240309,0.005830306273240309,0.3389892590169508,0.02852515518092192,0.0009566944478328421
26,0.339394095282142,0.3820258265819909,0.2620437359466225,0.335744221769637,0.5889163356446214,0.3820254752555823,0.9908638000488281,137.98747730255127,95.8934919650738,0.006585102814894456,0.006585102814894456,0.33237141485946825,0.0335769671946764,0.0009548853816214997
27,0.342826400238734,0.40714632376577636,0.27971751214915397,0.41153899466478455,0.49817744367227046,0.40714594263298715,0.993260383605957,132.052449629857,81.9094570691769,0.003529035128079928,0.003529035128079928,0.31409183951081315,0.020944226533174515,0.0009530759345137246
28,0.3353451667353511,0.39032813085104223,0.26663220684323824,0.33823468319488026,0.6068998732623743,0.3903277693120538,0.9910291341634897,141.4408779144287,100.22786554923424,0.006525388130774865,0.006525388130774865,0.32601016292364177,0.019923565336144887,0.0009512661056254851
29,0.33112714310678154,0.41329091415166475,0.2865207278420337,0.3859447700800584,0.5613454856436897,0.41329053603114,0.9925349492293137,128.9547138947707,78.25472844563998,0.004691325701200045,0.004691325701200045,0.32517827524302095,0.02559470456953232,0.0009494558940688246
30,0.3375108658980865,0.40135070237826087,0.2792629437169415,0.36951184814121035,0.5543374764890614,0.4013503149080301,0.9922026487497183,125.00409947908841,71.77515367361215,0.005036262365487905,0.005036262365487905,0.3242620604416096,0.031278316504680194,0.0009476452989518352
31,0.3398673153267457,0.41277695469119613,0.2892277918869754,0.37160041330567056,0.5784112635942594,0.4127765742059072,0.9921789352710431,137.4958237868089,81.81658383516165,0.005307289270254282,0.005307289270254282,0.358518071573109,0.04013731502569639,0.000945834319378632
32,0.33182412987718213,0.37796614398039263,0.25842703309488935,0.3103470920170378,0.6518543157285,0.377965796094109,0.9895716813894418,141.2265660946186,102.6360028707064,0.00835558084341196,0.00835558084341196,0.3523777209204407,0.03281826869799541,0.000944022954449327
33,0.3286156543315603,0.3991711565960234,0.2786080354775123,0.34611259619573226,0.5963100357829154,0.3991707857125197,0.9913134941687951,130.79835517589862,84.08526321557852,0.006373863953810472,0.006373863953810472,0.3473693471169099,0.03922503083371199,0.0009422112032600019
34,0.32876689230593353,0.43230666199104406,0.30326716244055935,0.39448192544168903,0.5855671480097439,0.43230628200736293,0.9926736905024602,134.68774208655725,87.88713117746207,0.004743062532865084,0.004743062532865084,0.36710025402135216,0.03458353905723645,0.0009403990649026824
35,0.31907639065040994,0.43290015568721774,0.3072690149989268,0.40867309559906234,0.5562313962424154,0.4328997840102082,0.9931617516737717,124.13407604510968,62.94575812266423,0.004149638689481295,0.004149638689481295,0.34644006245406883,0.04454416294510548,0.0009385865384653104
36,0.32331442102216756,0.4236717650056215,0.2944708040304812,0.3884977845407255,0.5745471406398395,0.423671369225945,0.99268416258005,133.10946816664475,80.71399087172288,0.004588090456449068,0.004588090456449068,0.35622973214440906,0.032535018829198986,0.0009367736230317175
37,0.33267224666017753,0.40752186397515106,0.2854633423055064,0.37224117874921325,0.5714635936096434,0.4075215092072261,0.9920756816864014,133.76022793696478,84.45183185430673,0.005300081693209135,0.005300081693209135,0.35163566077468345,0.03510947024019865,0.0009349603176815974
38,0.31989949769698656,0.42040459565975297,0.2948638020947719,0.3711648725839043,0.60974380902766,0.4204042271896873,0.992022807781513,129.29491798694318,82.09492325782776,0.005590255443866436,0.005590255443866436,0.36678526397960154,0.04488712893082546,0.0009331466214904777
39,0.31808623829140115,0.4125160312747441,0.28956805313238176,0.37749876232817975,0.5636154672159509,0.412515650718272,0.9925007269932673,121.24258936368503,75.02829832297105,0.004806151756873498,0.004806151756873498,0.34804107252365124,0.04290372849656986,0.0009313325335296929
40,0.3139900876065859,0.44081330571946614,0.3137079032726844,0.39652660831547776,0.6045774452775055,0.44081292467981076,0.9928060861734244,131.1373797930204,66.44984546074501,0.004807655627910907,0.004807655627910907,0.3720528667707605,0.04724504282841316,0.0009295180528663554
41,0.3121886532037304,0.41977988960968615,0.2938558100202837,0.3528485227787963,0.6578982632452255,0.4197795208042149,0.9912779514606183,136.4095267515916,88.37074133066031,0.006676362111018254,0.006676362111018254,0.36043090442231357,0.04037204728676723,0.0009277031785633282
42,0.30756003595888615,0.41770386408156457,0.2927774843206582,0.359848385092215,0.6182314711987319,0.41770346935552943,0.9918026373936579,126.37719308412991,85.10975982592656,0.0059044177715594955,0.0059044177715594955,0.34138645164001413,0.04084682980409035,0.0009258879096791951
43,0.32021818661059326,0.42685095740526313,0.2956374636794767,0.36019557353039683,0.6469590268828538,0.42685058567888934,0.9916469500615046,142.83278589982254,93.51287207236656,0.0061168670654296875,0.0061168670654296875,0.3783435111262037,0.034670570148871496,0.0009240722452682321
44,0.3067053689693029,0.4475962525452163,0.318538540265383,0.3837701752898637,0.6517669479417236,0.4475958868861349,0.9925104471353384,122.87008476257324,73.31391444573036,0.005400254176213191,0.005400254176213191,0.3806138955591835,0.049842357205656856,0.0009222561843803788
45,0.31194443671176064,0.41566303315247816,0.29231868114929127,0.345386513868858,0.6618303619600036,0.4156626660663441,0.9906390997079703,138.71054355914777,96.71106446706332,0.007396918076735277,0.007396918076735277,0.3634083823383732,0.043907803984788746,0.0009204397260612089
46,0.301146155796372,0.4198871412597907,0.29358783837806385,0.353207679475699,0.6455680499839218,0.41988679279502955,0.9914950040670542,122.82651233673096,83.38805288534898,0.006486324163583608,0.006486324163583608,0.34950657693843823,0.03678567764850763,0.0009186228693518994
47,0.30564942805526346,0.4462288326530009,0.3165991427366727,0.3990403907873885,0.610642121174873,0.44622845641482023,0.9927804653461163,115.94216324732854,70.06566616205069,0.004865334584162786,0.004865334584162786,0.36851038474686415,0.048387538928252,0.0009168056132892021
48,0.3015615828335285,0.42578346794685856,0.2989786080768884,0.3769264200974997,0.6075036660684765,0.4257830774877333,0.9922349819770226,120.80250813410832,86.41299359615033,0.005360621672410231,0.005360621672410231,0.35951747862978106,0.047651974197763666,0.0009149879569054125
49,0.2977288704938613,0.43836420299149437,0.30726069287383456,0.3766189772620437,0.6305775840755042,0.43836381004300456,0.9923190703758826,130.65880669080295,81.82134578778194,0.005490266359769381,0.005490266359769381,0.363491150452039,0.036644038815911,0.0009131698992283396
50,0.29217029140832335,0.4670927685119158,0.33288693371512024,0.43308490974301894,0.587087175133722,0.46709237706204665,0.9937794208526611,111.84049371572641,63.23055120614859,0.0037143780634953426,0.0037143780634953426,0.3705887148893313,0.048827626957343176,0.0009113514392812751
51,0.2933324145583006,0.43230351347523843,0.3079860280659511,0.36940041088068176,0.636474522655972,0.4323031492531417,0.9915207532735971,134.88386887770432,82.58301011415628,0.006391543608445387,0.006391543608445387,0.3694306080564834,0.04795324014356503,0.0009095325760829623
52,0.30156745045230937,0.4361867162204132,0.3089311406682569,0.367082322294889,0.6569807951413353,0.43618634912422366,0.9918846900646503,117.00955159847553,78.10113409849313,0.006134528380173903,0.006134528380173903,0.3600964825126049,0.044901798837460004,0.0009077133086475646
53,0.30347900178570014,0.45751299766263476,0.3285405597856999,0.40681140889607853,0.607554031875467,0.4575126001481737,0.9934123479402982,102.86852898964516,59.88987887822665,0.004353945071880634,0.004353945071880634,0.3786787502781058,0.052970644946281724,0.0009058936359846345
54,0.2952248211233662,0.429769875951887,0.30481305295299366,0.3519758423664899,0.6801998475939025,0.4297695246955074,0.9909428999974177,119.2529916213109,80.67010168845837,0.0073055854210486776,0.0073055854210486776,0.3727379318487902,0.048862745268986776,0.0009040735570990808
55,0.29682501083096635,0.4366340493985356,0.30946748561025,0.3799778380718736,0.6234155745443366,0.4366336940572951,0.9922245465792142,112.90865949484018,63.155562565876885,0.005532484788161058,0.005532484788161058,0.36184249837802224,0.05294563377705904,0.0009022530709911372
56,0.29487383637863857,0.4731106318477009,0.3406179757244318,0.4164078610767633,0.6255463176295867,0.47311022230695265,0.9936079612145057,100.07865140988277,62.751405055706314,0.004250214650080754,0.004250214650080754,0.3915752857423146,0.056464591421760045,0.0009004321766563289
57,0.2971617407523669,0.4456451271654366,0.3162272374855829,0.38561629762724337,0.6411538239837962,0.44564476265358566,0.9924720250643216,120.45863195566031,72.20159895603473,0.0054072416745699365,0.0054072416745699365,0.3978080043812567,0.051621111969535165,0.0008986108730854411
58,0.2996768832493287,0.4657487164397949,0.3310877061881995,0.43531495276404186,0.579021018397935,0.46574832670965516,0.9938481037433331,106.34501473720258,62.425733713003304,0.0034768764789287862,0.0034768764789287862,0.3775263327434179,0.0440912119184549,0.0008967891592644846
59,0.2826699732731168,0.45315614058404763,0.3224845601903207,0.3942214706701342,0.6278522477786118,0.4531557497640212,0.9928702574509841,106.48587410266583,69.96534532767076,0.00498667130103478,0.00498667130103478,0.3852693907118429,0.05668044921297293,0.0008949670341746629
60,0.28835007627136433,0.4613844683393179,0.3326946568012011,0.41905879152658526,0.5775428548945034,0.4613840415930706,0.9935943896953876,101.1302919938014,58.9699332347283,0.004106943423931415,0.004106943423931415,0.38148000430709755,0.05422198371245311,0.0008931444967923387
61,0.29218702333477825,0.45546827180055377,0.3227112299106662,0.37846313586270863,0.6582503927424673,0.4554678969669324,0.9924492285801814,110.55866993390597,80.45246493816376,0.0056742704831636865,0.0056742704831636865,0.3755061076237605,0.044524550008086056,0.0008913215460889999
62,0.28772548557474065,0.44670260067879286,0.31609201517952457,0.3868824862607946,0.6171205812904821,0.4467022281426828,0.9929611499492939,107.17055660027724,66.66273258282588,0.004810791749220628,0.004810791749220628,0.3715371728388933,0.046749673497218355,0.0008894981810312246
63,0.29016837649620497,0.46862965016818375,0.33734431829352773,0.40831524577595146,0.634786619734591,0.4686292734427129,0.9927366696871244,106.40497655134935,61.96824641411121,0.005273929009070763,0.005273929009070763,0.4039851404033051,0.06356929600811921,0.0008876744005806469
64,0.29210397307402813,0.5007710490591172,0.36303480396482013,0.46707232146983707,0.5923512371342905,0.5007706235807892,0.9942202201256385,112.50430684823256,57.218963943994964,0.0034301097576434794,0.0034301097576434794,0.42942839921978215,0.0634140926771439,0.000885850203693922
65,0.2869724194304301,0.47569919468362865,0.34256965561579855,0.4054608847660788,0.6630326529044139,0.4756988179467107,0.9925874563363882,117.73526442967929,65.00661729849301,0.005603790283203125,0.005603790283203125,0.40628101593028987,0.05847530654416634,0.0008840255893226908
66,0.27681863787942207,0.46876121434669316,0.3354937821461857,0.4137570203270553,0.6275177468703332,0.468760823616056,0.9933016300201416,108.2449533205766,62.76200028566214,0.004517096739548903,0.004517096739548903,0.3876458063400955,0.059150534467055246,0.0008822005564135439
67,0.28488831415485877,0.4663324786001671,0.333963165497665,0.4168764289877332,0.5987155232274884,0.46633207855318176,0.9934899073380691,112.69463111804082,57.092544839932366,0.0041757730337289665,0.0041757730337289665,0.3782557128713681,0.06011711519498091,0.0008803751039079861
68,0.28225172053162867,0.4456260210109889,0.31873278607031325,0.3809159882442472,0.6335086984112982,0.4456256490487496,0.9923047285813552,110.02661422582773,62.25601992240319,0.005716782349806566,0.005716782349806566,0.37171654475199867,0.05686346169274587,0.0008785492307423999
69,0.279642085186564,0.4342991792841324,0.30915035293374626,0.35676617605496663,0.6871979816487113,0.4342988242323702,0.9904714731069711,116.27783701970027,64.48896237520071,0.00780331171475924,0.00780331171475924,0.36886066306620846,0.0516996316325206,0.0008767229358480086
70,0.28155759607370084,0.47897004150446637,0.3444186858461121,0.4227744996001342,0.6254307497876537,0.4789696473420203,0.9932131767272949,104.38896212211021,61.903935698362496,0.004562414609468901,0.004562414609468901,0.40037489567811674,0.06285169949898353,0.0008748962181508392
71,0.2798525492589061,0.45382740693109846,0.322744042547566,0.3740821655643302,0.6756236256298087,0.4538270590397169,0.9922068119049072,117.21761967585637,62.73621594905853,0.005997859514676607,0.005997859514676607,0.37779865299279874,0.052692378083100684,0.000873069076571686
