epoch,train_loss,val_dice,val_iou,val_precision,val_recall,val_f1,val_accuracy,val_hausdorff,val_hausdorff_95,val_fp_per_volume,val_fp_per_image,val_ap,val_mAP,lr
1,0.6401865753260526,0.0006650483614066615,0.00033269421983277424,0.0003800125647103414,0.005247305845841765,0.0006648684997344389,0.9821441650390625,338.9277099609375,259.1092803955078,0.015815925598144532,0.015815925598144532,0.0021953766234219076,0.0,0.0002
2,0.49123519929972564,1.3888796362993006e-10,1.3888796362993006e-10,2.802144488667224e-10,5.273232378533165e-10,2.599706792883166e-13,0.9958728790283203,238.73651428222655,214.0666015625,0.002081775665283203,0.002081775665283203,0.002108576719183475,0.0,0.0004
3,0.42684495178135956,1.96818038256108e-10,1.96818038256108e-10,5.666994373765277e-10,5.273232378533165e-10,4.857975838008094e-13,0.9969577789306641,237.80927429199218,223.959423828125,0.000996875762939453,0.000996875762939453,0.0020831308676861225,0.0,0.0006
4,0.3609360700303858,2.1614250389490054e-10,2.1614250389490054e-10,6.162117593966343e-10,5.273232378533165e-10,5.673686482654886e-13,0.9971170425415039,265.0957550048828,236.51714172363282,0.0008376121520996093,0.0008376121520996093,0.002248985238838941,0.0,0.0008
5,0.29007693989710376,2.653728584101067e-10,2.653728584101067e-10,9.107156917487203e-10,5.273232378533165e-10,8.703614462176115e-13,0.9973850250244141,253.13408508300782,227.71471557617187,0.0005696296691894531,0.0005696296691894531,0.0021143049700185655,0.0,0.001
6,0.23403167115016418,5.208477940610301e-10,5.208477940610301e-10,0.4000000316666661,5.273232378533165e-10,3.5438110883301287e-10,0.9979479789733887,414.26439208984374,391.705908203125,6.67572021484375e-06,6.67572021484375e-06,0.002055957796983421,0.0,0.0009909954834128342
7,0.18820946731350638,3.7979398931353716e-10,3.7979398931353716e-10,2.5896791377988393e-09,5.273232378533165e-10,2.587350657074633e-12,0.997762393951416,284.57725219726564,255.75559692382814,0.0001922607421875,0.0001922607421875,0.0022807596367783846,0.0,0.000989193491307027
8,0.1545316150242632,5.273232378533165e-10,5.273232378533165e-10,1.0,5.273232378533165e-10,1.054645495934814e-09,0.9979546546936036,572.656982421875,572.656982421875,0.0,0.0,0.0020915864908602087,0.0,0.000987391134388305
9,0.12847157669338313,5.273232378533165e-10,5.273232378533165e-10,1.0,5.273232378533165e-10,1.054645495934814e-09,0.9979546546936036,572.656982421875,572.656982421875,0.0,0.0,0.0027364587294869125,0.0,0.0009855884118426005
10,0.10814136198975823,5.273232378533165e-10,5.273232378533165e-10,1.0,5.273232378533165e-10,1.054645495934814e-09,0.9979546546936036,572.656982421875,572.656982421875,0.0,0.0,0.002331562398467213,0.0,0.0009837853228523705
11,0.09223293817856094,5.273232378533165e-10,5.273232378533165e-10,1.0,5.273232378533165e-10,1.054645495934814e-09,0.9979546546936036,572.656982421875,572.656982421875,0.0,0.0,0.016582188219763337,0.0,0.0009819818665965754
12,0.07959775694391945,5.171173711460142e-10,5.171173711460142e-10,0.40000002000185225,5.273232378533165e-10,2.4398871213346387e-10,0.9979417800903321,413.40532836914065,409.09828796386716,1.2874603271484375e-05,1.2874603271484375e-05,0.0020446761220227925,0.0,0.0009801780422506556
13,0.06956178186969324,5.273232378533165e-10,5.273232378533165e-10,1.0,5.273232378533165e-10,1.054645495934814e-09,0.9979546546936036,572.656982421875,572.656982421875,0.0,0.0,0.011494741146452724,0.0,0.0009783738489865113
14,0.061050835996866226,5.273232378533165e-10,5.273232378533165e-10,1.0,5.273232378533165e-10,1.054645495934814e-09,0.9979546546936036,572.656982421875,572.656982421875,0.0,0.0,0.08144660961115732,0.0,0.000976569285972478
15,0.05458523959598758,5.273232378533165e-10,5.273232378533165e-10,1.0,5.273232378533165e-10,1.054645495934814e-09,0.9979546546936036,572.656982421875,572.656982421875,0.0,0.0,0.004318042859631532,0.0,0.0009747643523733044
16,0.04889491759240627,5.273232378533165e-10,5.273232378533165e-10,1.0,5.273232378533165e-10,1.054645495934814e-09,0.9979546546936036,572.656982421875,572.656982421875,0.0,0.0,0.016069193318253384,0.0,0.0009729590473501306
17,0.043943979862061416,5.273232378533165e-10,5.273232378533165e-10,1.0,5.273232378533165e-10,1.054645495934814e-09,0.9979546546936036,572.656982421875,572.656982421875,0.0,0.0,0.13529140185564756,0.0,0.0009711533700604632
18,0.04052781635387377,5.273232378533165e-10,5.273232378533165e-10,1.0,5.273232378533165e-10,1.054645495934814e-09,0.9979546546936036,572.656982421875,572.656982421875,0.0,0.0,0.06999387103132904,0.0,0.0009693473196581535
19,0.03684246997264298,5.273232378533165e-10,5.273232378533165e-10,1.0,5.273232378533165e-10,1.054645495934814e-09,0.9979546546936036,572.656982421875,572.656982421875,0.0,0.0,0.001273275759012904,0.0,0.0009675408952933734
20,0.03460402608933774,5.273232378533165e-10,5.273232378533165e-10,1.0,5.273232378533165e-10,1.054645495934814e-09,0.9979546546936036,572.656982421875,572.656982421875,0.0,0.0,0.0036751398731212246,0.0,0.0009657340961125918
21,0.03188870982690291,5.273232378533165e-10,5.273232378533165e-10,1.0,5.273232378533165e-10,1.054645495934814e-09,0.9979546546936036,572.656982421875,572.656982421875,0.0,0.0,0.18804541413846892,0.0,0.0009639269212585509
22,0.0303511419756846,5.273232378533165e-10,5.273232378533165e-10,1.0,5.273232378533165e-10,1.054645495934814e-09,0.9979546546936036,572.656982421875,572.656982421875,0.0,0.0,0.023499993231962436,0.0,0.0009621193698702417
23,0.027686421166766773,5.273232378533165e-10,5.273232378533165e-10,1.0,5.273232378533165e-10,1.054645495934814e-09,0.9979546546936036,572.656982421875,572.656982421875,0.0,0.0,0.1560660821152851,0.0,0.0009603114410828803
24,0.02700925482945009,5.273232378533165e-10,5.273232378533165e-10,1.0,5.273232378533165e-10,1.054645495934814e-09,0.9979546546936036,572.656982421875,572.656982421875,0.0,0.0,0.11376074962317943,0.0,0.0009585031340278833
25,0.02437873218547214,5.273232378533165e-10,5.273232378533165e-10,1.0,5.273232378533165e-10,1.054645495934814e-09,0.9979546546936036,572.656982421875,572.656982421875,0.0,0.0,0.2707507749510114,0.03937425017356873,0.0009566944478328421
26,0.022518819621340794,5.273232378533165e-10,5.273232378533165e-10,1.0,5.273232378533165e-10,1.054645495934814e-09,0.9979546546936036,572.656982421875,572.656982421875,0.0,0.0,0.20845276020190795,0.036795294284820555,0.0009548853816214997
27,0.022367375648834488,5.273232378533165e-10,5.273232378533165e-10,1.0,5.273232378533165e-10,1.054645495934814e-09,0.9979546546936036,572.656982421875,572.656982421875,0.0,0.0,0.17107263971120118,0.0,0.0009530759345137246
28,0.020566314755176954,5.273232378533165e-10,5.273232378533165e-10,1.0,5.273232378533165e-10,1.054645495934814e-09,0.9979546546936036,572.656982421875,572.656982421875,0.0,0.0,0.204895150885568,0.0,0.0009512661056254851
29,0.019286167172884398,5.273232378533165e-10,5.273232378533165e-10,1.0,5.273232378533165e-10,1.054645495934814e-09,0.9979546546936036,572.656982421875,572.656982421875,0.0,0.0,0.2747200435434934,0.040745458006858824,0.0009494558940688246
30,0.018188741862435232,5.273232378533165e-10,5.273232378533165e-10,1.0,5.273232378533165e-10,1.054645495934814e-09,0.9979546546936036,572.656982421875,572.656982421875,0.0,0.0,0.31995082143403125,0.05750160813331604,0.0009476452989518352
31,0.017012118827551603,5.273232378533165e-10,5.273232378533165e-10,1.0,5.273232378533165e-10,1.054645495934814e-09,0.9979546546936036,572.656982421875,572.656982421875,0.0,0.0,0.237060223025037,0.011479630321264266,0.000945834319378632
32,0.016269829716872086,5.273232378533165e-10,5.273232378533165e-10,1.0,5.273232378533165e-10,1.054645495934814e-09,0.9979546546936036,572.656982421875,572.656982421875,0.0,0.0,0.3485017164144665,0.04247530996799469,0.000944022954449327
33,0.016018591990525074,5.273232378533165e-10,5.273232378533165e-10,1.0,5.273232378533165e-10,1.054645495934814e-09,0.9979546546936036,572.656982421875,572.656982421875,0.0,0.0,0.30829569086490666,0.04084726572036743,0.0009422112032600019
34,0.015066714915023609,5.273232378533165e-10,5.273232378533165e-10,1.0,5.273232378533165e-10,1.054645495934814e-09,0.9979546546936036,572.656982421875,572.656982421875,0.0,0.0,0.2914104661438614,0.05640280246734619,0.0009403990649026824
35,0.014539076692678711,5.273232378533165e-10,5.273232378533165e-10,1.0,5.273232378533165e-10,1.054645495934814e-09,0.9979546546936036,572.656982421875,572.656982421875,0.0,0.0,0.3641255443159025,0.05737554430961609,0.0009385865384653104
36,0.014401482248848135,5.273232378533165e-10,5.273232378533165e-10,1.0,5.273232378533165e-10,1.054645495934814e-09,0.9979546546936036,572.656982421875,572.656982421875,0.0,0.0,0.29006669530062934,0.03695331215858459,0.0009367736230317175
37,0.013701323123479431,5.273232378533165e-10,5.273232378533165e-10,1.0,5.273232378533165e-10,1.054645495934814e-09,0.9979546546936036,572.656982421875,572.656982421875,0.0,0.0,0.14093057736754416,0.0,0.0009349603176815974
38,0.013731988400898197,5.273232378533165e-10,5.273232378533165e-10,1.0,5.273232378533165e-10,1.054645495934814e-09,0.9979546546936036,572.656982421875,572.656982421875,0.0,0.0,0.33622563700191677,0.03805795013904571,0.0009331466214904777
39,0.01265169811350378,5.273232378533165e-10,5.273232378533165e-10,1.0,5.273232378533165e-10,1.054645495934814e-09,0.9979546546936036,572.656982421875,572.656982421875,0.0,0.0,0.30219887194107287,0.04050095677375794,0.0009313325335296929
40,0.012112439737062563,5.273232378533165e-10,5.273232378533165e-10,1.0,5.273232378533165e-10,1.054645495934814e-09,0.9979546546936036,572.656982421875,572.656982421875,0.0,0.0,0.196059366222471,0.0,0.0009295180528663554
41,0.01174148286438801,5.273232378533165e-10,5.273232378533165e-10,1.0,5.273232378533165e-10,1.054645495934814e-09,0.9979546546936036,572.656982421875,572.656982421875,0.0,0.0,0.27685644023586065,0.03961771428585052,0.0009277031785633282
42,0.011393445501611992,5.273232378533165e-10,5.273232378533165e-10,1.0,5.273232378533165e-10,1.054645495934814e-09,0.9979546546936036,572.656982421875,572.656982421875,0.0,0.0,0.32331851494964214,0.03673507571220398,0.0009258879096791951
43,0.011265574700453064,5.273232378533165e-10,5.273232378533165e-10,1.0,5.273232378533165e-10,1.054645495934814e-09,0.9979546546936036,572.656982421875,572.656982421875,0.0,0.0,0.3345307017676532,0.044575554132461545,0.0009240722452682321
44,0.010868479264900088,5.273232378533165e-10,5.273232378533165e-10,1.0,5.273232378533165e-10,1.054645495934814e-09,0.9979546546936036,572.656982421875,572.656982421875,0.0,0.0,0.22082709460519254,0.0221209779381752,0.0009222561843803788
45,0.011236961528828198,5.273232378533165e-10,5.273232378533165e-10,1.0,5.273232378533165e-10,1.054645495934814e-09,0.9979546546936036,572.656982421875,572.656982421875,0.0,0.0,0.3420776009501424,0.04187080562114716,0.0009204397260612089
46,0.01118150099434636,0.005892923612096257,0.002983592891083009,0.6250000459604564,0.0031003732934147044,0.005892902505766925,0.9979501724243164,302.224267578125,287.12461433410647,7.43865966796875e-06,7.43865966796875e-06,0.270545833412325,0.03774273693561554,0.0009186228693518994
47,0.011554003693163395,5.272909414655303e-10,5.272909414655303e-10,0.8000000399999919,5.273232378533165e-10,9.947132825760542e-10,0.9979541778564454,479.96683197021486,479.1609848022461,4.76837158203125e-07,4.76837158203125e-07,0.34168860253412275,0.06369761899113655,0.0009168056132892021
48,0.011173159815371037,5.273232378533165e-10,5.273232378533165e-10,1.0,5.273232378533165e-10,1.054645495934814e-09,0.9979546546936036,572.656982421875,572.656982421875,0.0,0.0,0.17010606401599943,0.0,0.0009149879569054125
49,0.011278207540850748,5.273232378533165e-10,5.273232378533165e-10,1.0,5.273232378533165e-10,1.054645495934814e-09,0.9979546546936036,572.656982421875,572.656982421875,0.0,0.0,0.27112989239394664,0.025354096293449403,0.0009131698992283396
