epoch,train_loss,val_dice,val_iou,val_precision,val_recall,val_f1,val_accuracy,val_hausdorff,lr
29,0.3096144850437458,0.49374715494923294,0.3504964212188497,0.4564117945265025,0.5801797234453261,0.49374668044038117,0.9913531243801117,114.71429741382599,0.0009494558940688246
30,0.3031123920128896,0.5167069933377206,0.36991418804973364,0.5034677744843066,0.5675966320559382,0.5167065314017236,0.992194652557373,113.45417553186417,0.0009476452989518352
31,0.30803536612253923,0.4785769712179899,0.3298574797809124,0.40729476045817137,0.6244434854015708,0.47857653070241213,0.9899716675281525,132.4889211654663,0.000945834319378632
32,0.3041143603049792,0.5072219027206302,0.3546805172227323,0.44342152308672667,0.6337220035493374,0.507221445441246,0.9908647537231445,127.98814862966537,0.000944022954449327
33,0.30483018297415515,0.5258656078949571,0.37765223742462695,0.46811231947503984,0.63877297565341,0.5258651566691697,0.9914647042751312,122.77888470888138,0.0009422112032600019
34,0.32094720556185796,0.49265055544674397,0.34578091371804476,0.41928061144426465,0.6482653105631471,0.4926501251757145,0.9902589917182922,129.6776831150055,0.0009403990649026824
35,0.3016516768015348,0.4958508382551372,0.34625542303547263,0.4233557735569775,0.644740198738873,0.49585040053352714,0.9902372658252716,129.17796009778976,0.0009385865384653104
36,0.28948166496478595,0.48370043002068996,0.3386822394095361,0.43995406199246645,0.5706049129366875,0.4836999587714672,0.9909514784812927,125.15929460525513,0.0009367736230317175
37,0.28831422833295967,0.503815021365881,0.35609004902653396,0.4364823545329273,0.6388768898323178,0.5038145733997226,0.9906838834285736,121.51967179775238,0.0009349603176815974
38,0.29550363020255016,0.5312810065224767,0.37959817005321383,0.515403151512146,0.5845914427191019,0.5312805408611894,0.9923557639122009,111.13173300027847,0.0009331466214904777
39,0.2886182305904535,0.5386543115600944,0.3881339463405311,0.49203949281945825,0.6313258185982704,0.5386538533493876,0.9919282793998718,114.39030569791794,0.0009313325335296929
40,0.29786047626000184,0.5046561332419515,0.3540721908211708,0.4128836328163743,0.7054654164239764,0.5046557020395994,0.989853173494339,132.25335264205933,0.0009295180528663554
41,0.298735420520489,0.5515408730134368,0.3990148373413831,0.5116517087444663,0.6358181396499276,0.551540395244956,0.9922875165939331,115.61433243751526,0.0009277031785633282
42,0.2929179405936828,0.5688427835702896,0.4150851094163954,0.5326118962839246,0.645094484090805,0.5688423002138734,0.9925779700279236,111.40787786245346,0.0009258879096791951
43,0.2776754233699579,0.5185955977067351,0.3638639496639371,0.4232967998832464,0.7185459723696113,0.5185951525345445,0.990181177854538,123.26246571540833,0.0009240722452682321
44,0.2815823378471228,0.5148568488657475,0.36335035879164934,0.4513695379719138,0.6370451999828219,0.5148563934490085,0.9911206364631653,127.92893099784851,0.0009222561843803788
45,0.2842170023001157,0.5163677893579006,0.3611400527879596,0.41014467366039753,0.7574960980564356,0.5163673609495163,0.9894939959049225,124.32878732681274,0.0009204397260612089
46,0.2860717295454099,0.529031959362328,0.3748284284956753,0.44529998302459717,0.6983180101960897,0.5290315132588148,0.9907617568969727,117.85211181640625,0.0009186228693518994
47,0.29402605845377994,0.5221820203587413,0.36723576905205846,0.43751146737486124,0.688930525444448,0.5221815770491958,0.9906441569328308,128.36907577514648,0.0009168056132892021
48,0.27365742807204907,0.5619208998978138,0.4078573156148195,0.5012858267873526,0.6747239069081843,0.5619204612448812,0.9920176863670349,113.16098546981812,0.0009149879569054125
49,0.2790646655055193,0.542524166405201,0.391387437004596,0.49982932303100824,0.6226994721218944,0.5425236895680428,0.9919999837875366,119.9343866109848,0.0009131698992283396
50,0.2670478772658568,0.5351753896102309,0.38501402735710144,0.4793213615193963,0.6415719445794821,0.5351749351248145,0.9916653037071228,107.96200376749039,0.0009113514392812751
51,0.2718111751171259,0.5348334591835737,0.38306055357679725,0.4643523748964071,0.6724899215623736,0.5348329972475767,0.9912753403186798,120.82174515724182,0.0009095325760829623
52,0.27786809504032134,0.5686151124536991,0.4147637295536697,0.49209723342210054,0.714570046402514,0.5686146495863795,0.9916209876537323,114.07024884223938,0.0009077133086475646
53,0.2697064397426752,0.58519092714414,0.43300204002298415,0.572207092307508,0.6234805341809988,0.5851904428564012,0.9931349158287048,101.98202699422836,0.0009058936359846345
54,0.2677836687519,0.5550227174535394,0.40013925498351455,0.4667828995734453,0.7218906432390213,0.5550222713500261,0.9911930561065674,110.0856260061264,0.0009040735570990808
55,0.2822392464830325,0.5559861967340112,0.40136791905388236,0.48836866300553083,0.6779464306309819,0.5559857469052076,0.9917212426662445,125.1015305519104,0.0009022530709911372
56,0.2731204703450203,0.5671038613654673,0.4147986355237663,0.5174162657931447,0.656809656880796,0.5671034012921154,0.9922856092453003,107.53578788042068,0.0009004321766563289
57,0.270965132690393,0.5514985471963882,0.40203865384683013,0.5743749691173434,0.5481432764790952,0.5514980773441494,0.9930696189403534,101.56636679172516,0.0008986108730854411
58,0.27409637180658486,0.5361573221161962,0.378882821649313,0.441574783064425,0.7268907558172941,0.5361568825319409,0.9906051158905029,123.49246430397034,0.0008967891592644846
59,0.26860525012016295,0.5555367316119373,0.40603078436106443,0.5668696342036128,0.5687717529945076,0.5555362580344081,0.9929417967796326,103.39931976795197,0.0008949670341746629
60,0.26282292145949143,0.5472956607118249,0.39307439513504505,0.4640026930719614,0.7050286950543523,0.5472952136769891,0.9910384714603424,125.08692765235901,0.0008931444967923387
61,0.26980001089664607,0.5645653503015637,0.41214854549616575,0.4920988641679287,0.6943326173350215,0.5645648846402764,0.9917936623096466,111.08134180307388,0.0008913215460889999
62,0.2555102522556598,0.5450774990022182,0.3942111716605723,0.4920789171010256,0.6379062654450536,0.545077039860189,0.9917407631874084,117.06688141822815,0.0008894981810312246
63,0.2582746118307114,0.5421295878477395,0.3946343041025102,0.5325852520763874,0.5771912983618677,0.542129107285291,0.9924681484699249,113.78881824016571,0.0008876744005806469
64,0.2671165717335848,0.552199961617589,0.4022302823141217,0.4770777812227607,0.6930977553129196,0.5521995108574629,0.9912441372871399,121.89855551719666,0.000885850203693922
65,0.27459573447704316,0.554816639283672,0.40917294926475734,0.5200205899309367,0.6256499814335257,0.5548161757178605,0.9924288392066956,121.78804141283035,0.0008840255893226908
66,0.268462923856882,0.555271765217185,0.4015428852289915,0.47013353556394577,0.7194088073447347,0.5552713228389621,0.9911530613899231,127.32699573040009,0.0008822005564135439
67,0.2720336965643443,0.5545675433240831,0.4079988563898951,0.5104209752753377,0.634630000218749,0.5545670855790377,0.9923315048217773,107.90535598993301,0.0008803751039079861
68,0.26288875249715954,0.566102409735322,0.41795059852302074,0.5092181442305446,0.6634355084970593,0.5661019496619701,0.9922049939632416,108.11817848682404,0.0008785492307423999
69,0.2536483509036211,0.5333865014836192,0.3808986502699554,0.43757007271051407,0.7218500440940261,0.5333860544487834,0.9905192255973816,118.7388419508934,0.0008767229358480086
70,0.26566761846725756,0.5615931246429682,0.4111132868565619,0.49067533668130636,0.6916120732203126,0.5615926748141646,0.9918803572654724,112.06433629989624,0.0008748962181508392
71,0.2460778289116346,0.5586118311621249,0.4132930242922157,0.5181287676095963,0.6385684309061617,0.5586113729514182,0.9923656284809113,113.22195553779602,0.000873069076571686
72,0.2461715742945671,0.5753939356654882,0.4270061319693923,0.5167638761922717,0.6781854843720794,0.5753934737294912,0.9922854900360107,129.74612188339233,0.0008712415100260713
73,0.24720063564869074,0.5566219282336533,0.4143948105338495,0.5563607476651669,0.5872555524110794,0.556621456053108,0.9930283427238464,105.0095784664154,0.0008694135174242088
74,0.2538340262495554,0.5743251242674887,0.4281012124847621,0.540954559110105,0.6385711319744587,0.5743246614001691,0.9928367435932159,100.45357775688171,0.0008675850976709641
75,0.24962901656444256,0.5625101150944829,0.41160621540620923,0.4794505089521408,0.7109323302283883,0.5625096615403891,0.9916201531887054,116.29469633102417,0.0008657562496658164
76,0.24605029511910217,0.5672052390873432,0.4151615989394486,0.4839862836524844,0.717412362806499,0.5672047818079591,0.991560697555542,117.14846062660217,0.0008639269723028191
77,0.26100781365082815,0.5550507325679064,0.40860205609351397,0.4785732845775783,0.6934284782037139,0.5550502641126513,0.991599828004837,117.38489055633545,0.0008620972644705603
78,0.24460394290777354,0.5478274561464787,0.40404001134447753,0.5089907539077103,0.619596780044958,0.5478269837331027,0.9923205375671387,114.85225915908813,0.0008602671250521225
79,0.252491195499897,0.49620031123049557,0.34952721901936457,0.4073133415658958,0.6699299264000729,0.4961998634971678,0.9893698990345001,126.29370403289795,0.000858436552925043
80,0.2525433131135427,0.5391256678849459,0.38963959366083145,0.47111986204981804,0.6614486202597618,0.5391251882538199,0.9914344549179077,120.50184088945389,0.0008566055469612726
81,0.2569981258649092,0.5312388795470293,0.38832225883802735,0.4889203300775157,0.6118838004864063,0.5312384446151578,0.9920409023761749,106.26249331235886,0.0008547741060271343
82,0.2507613556889387,0.5537805007770658,0.40610489808022976,0.48384918738156557,0.6827032621949911,0.5537800574675202,0.9918062388896942,121.19963696599007,0.0008529422289832824
83,0.25169856536846896,0.543634108270654,0.39839956770012663,0.4573353603524374,0.7079568989671078,0.543633691966535,0.9911251962184906,118.92674684524536,0.0008511099146846599
84,0.24737026049540592,0.5560999251955367,0.41383400606524123,0.5216153375923813,0.6219994239605274,0.5560994856059588,0.9926566779613495,108.55533361434937,0.0008492771619804566
85,0.25428085797108135,0.5858408380299807,0.4377563796006143,0.5416786717250943,0.6637937808409333,0.5858403667807579,0.9928740859031677,103.66015303134918,0.0008474439697140658
86,0.2572837147575158,0.5428815111517906,0.3970563670154661,0.47541710711084306,0.669201257172972,0.5428810585290194,0.9916207790374756,112.57900047302246,0.0008456103367230419
87,0.24907342504996519,0.5552854610141367,0.41204998560715467,0.5138839940773323,0.6305816865060478,0.5552849869709462,0.9923359155654907,117.20970284938812,0.0008437762618390562
88,0.2425147336262923,0.5491566872271904,0.4066662094603487,0.5003578942363698,0.640346998358449,0.5491562467068463,0.9920166432857513,123.90738356113434,0.0008419417438878526
89,0.23279325583806404,0.5800157940248027,0.4359799108351581,0.5306685044197366,0.6732053468003869,0.580015336163342,0.9927562177181244,112.01925027370453,0.000840106781689204
90,0.2293410151050641,0.5838114134967327,0.4340117075480521,0.5169929256662726,0.708393364213407,0.5838109608739614,0.9922962486743927,117.78461623191833,0.0008382713740568662
91,0.24068340945702332,0.5501027158461511,0.40352426446042955,0.48335690004751086,0.6753246407024562,0.5501022576354444,0.9916857481002808,111.9271821975708,0.0008364355197985339
92,0.24616779146286158,0.5791484285196127,0.43518056022504575,0.5225791130319637,0.6789746349773612,0.5791479991748961,0.9926331043243408,114.19221043586731,0.0008345992177157936
93,0.2531990380241321,0.5541641125455499,0.4044678632635623,0.4681447008624673,0.7192495735362172,0.554163658991456,0.9914684593677521,104.21376982331276,0.000832762466604078
94,0.23692457297673591,0.5470874290913343,0.3914093365892768,0.4456239342689514,0.7531639933586121,0.5470870062708855,0.9906636476516724,110.47797054052353,0.0008309252652526187
95,0.2452496697123234,0.5726126777059163,0.42714480637151253,0.5146690104265259,0.6836032373926845,0.5726122567430172,0.9924185872077942,113.92571479082108,0.0008290876124443998
96,0.2347033250790376,0.5751775763979519,0.4313130346177482,0.5268947668480495,0.6685961550197806,0.5751771433278952,0.9926212131977081,111.81945753097534,0.0008272495069561094
97,0.23464135367136735,0.5787646183744073,0.42923716315999627,0.5282317623496056,0.6703852461650968,0.5787641406059265,0.9925608336925507,119.39649930596352,0.0008254109475580918
98,0.23809075699402735,0.5600736509077251,0.4125582012347877,0.47858714032918215,0.7125612231902778,0.5600732043385506,0.9915540516376495,116.17093914747238,0.0008235719330142989
99,0.2256706123168652,0.5778196360915899,0.43144201347604394,0.5380091313272715,0.655903382692486,0.5778191881254315,0.9926380217075348,117.5129856467247,0.0008217324620822401
100,0.2299158229277684,0.5527554070621484,0.4076081905558461,0.4819015823387336,0.6906258799231854,0.5527549786493208,0.9916805326938629,106.97975945472717,0.0008198925335129345
101,0.233446016563819,0.5810360852628946,0.4276219648309052,0.5172671740874648,0.6982543803751469,0.5810356289148331,0.9921443462371826,120.78667032718658,0.0008180521460508585
102,0.23244140113775547,0.5910048084333539,0.44014855194836855,0.5118634272366762,0.7329625245183706,0.59100432228297,0.9920740127563477,118.75386705994606,0.0008162112984338965
103,0.22950043643896395,0.56088110152632,0.41745114838704467,0.5179189536720514,0.6416059895418584,0.5608806367963552,0.9923542141914368,110.49139124155045,0.0008143699893932899
104,0.22674436913086818,0.5640202728063741,0.42342120936700667,0.511953731518588,0.6575413012469653,0.5640198114269879,0.99224853515625,116.0745404958725,0.0008125282176535839
105,0.23651772634341167,0.5577582267578691,0.4110050279414281,0.4719546642154455,0.7167234481312335,0.557757779955864,0.9913577437400818,116.20274141430855,0.0008106859819325769
106,0.2180088548706128,0.5699661292601377,0.4249251012224704,0.5073108568321913,0.679432452423498,0.5699656622018665,0.9922255575656891,119.27780121564865,0.0008088432809412661
107,0.22037542301874893,0.5900862263515592,0.44239936862140894,0.5169470114633441,0.7210039114579558,0.5900857704691589,0.9922736883163452,112.14577177166939,0.0008070001133837954
108,0.2344155945456945,0.5613399379653856,0.4149771561496891,0.48336692235898226,0.7049341658130288,0.5613394913962111,0.9917983114719391,111.09514260292053,0.0008051564779574008
109,0.22880911219578523,0.5648473712353734,0.41941506894363556,0.4860734112007776,0.7108329277980374,0.564846919165575,0.9916869699954987,125.22499445080757,0.0008033123733523561
110,0.21622452082542273,0.5895454809069633,0.4422055259346962,0.5353406295180321,0.6884205667302012,0.5895450068637729,0.9923877716064453,114.42437499761581,0.0008014677982519177
111,0.22891471351568515,0.5702388894278556,0.42581490194424987,0.49702037579845637,0.7006993666291237,0.5702384316828102,0.9921026229858398,108.00912895798683,0.0007996227513322692
112,0.22904828821237272,0.567578182560549,0.4256258509169975,0.5338828023619484,0.6315248170963731,0.5675777345895796,0.9927033185958862,114.91825550794601,0.0007977772312624649
113,0.21604167681473951,0.5944144101813436,0.4456893000751734,0.5524833770468831,0.6697304109111428,0.5944139435887337,0.9931758046150208,110.71947395801544,0.000795931236704373
114,0.22626972095324444,0.5725955758243799,0.4228691942989826,0.49341235123574734,0.718233997002244,0.5725951204076409,0.9917769134044647,127.246428668499,0.0007940847663126185
115,0.22171677843882487,0.5723254140466452,0.4241904248483479,0.48615898995194584,0.7286445343634114,0.5723249692237005,0.9915569722652435,119.72849082946777,0.0007922378187345249
116,0.21737778198260527,0.586321672424674,0.4355742819607258,0.5326671423390508,0.6753312582150102,0.5863212049007416,0.9927477240562439,116.7968675494194,0.0007903903926100556
117,0.22233379024725694,0.5914467154070735,0.43975840974599123,0.5200145551934838,0.7178596928715706,0.5914462506771088,0.9925740659236908,122.04938459396362,0.0007885424865717544
118,0.21645032740556278,0.5894265212118626,0.4426433088956401,0.5233231487218291,0.7015967180486768,0.5894260618370026,0.9926677346229553,121.05574515461922,0.0007866940992446861
119,0.22336624493965737,0.6074908087030053,0.4537399783730507,0.5602687560021877,0.696759850718081,0.6074903681874275,0.9930016696453094,129.84820607304573,0.0007848452292463757
120,0.22360054265994292,0.5866335229948163,0.4344541453756392,0.5333306295797229,0.6888209944590926,0.5866330610588193,0.9925153851509094,121.21717357635498,0.0007829958751867468
121,0.21750035721522112,0.5901263086125255,0.44346132734790444,0.506881969049573,0.7408126080408692,0.5901258457452059,0.9921224415302277,122.34188121557236,0.0007811460356680608
122,0.22086221461112682,0.585303490050137,0.4396536429412663,0.5420347461476922,0.6616117535158992,0.5853030299767852,0.9929071366786957,110.89616400003433,0.000779295709284853
123,0.20571455646019715,0.5549842920154333,0.4138748258119449,0.5350908455438912,0.5998706980608404,0.554983815876767,0.9928028285503387,98.14871072769165,0.0007774448946238706
124,0.22873816685034679,0.5785427307766111,0.43688114313969323,0.5346523588657677,0.6584615102133956,0.5785422939807218,0.992948055267334,110.81038719415665,0.0007755935902640081
125,0.2146409529906053,0.5697032073512673,0.4161227699369192,0.477797475643456,0.7458071084693074,0.5697027510032058,0.9910244643688202,128.038507938385,0.000773741794776243
126,0.21969424658096753,0.5528413765132427,0.40204515121877193,0.46116623748093843,0.7291744416579604,0.5528409192338586,0.9908285439014435,128.63795232772827,0.0007718895067235705
127,0.22029402680121934,0.582296447833613,0.43624649663044557,0.5187292304003255,0.6981353322140184,0.5822960194200313,0.9925418496131897,113.50052988529205,0.0007700367246609375
128,0.21967884795023845,0.5638710875064135,0.4169819999951869,0.48450465220957994,0.7096643601544201,0.5638706358149648,0.991714209318161,123.72082975506783,0.0007681834471351756
129,0.21269275534611481,0.5795812513679266,0.4270898215472698,0.49978676065802574,0.7216168409213424,0.5795808043330908,0.9919098615646362,115.22315585613251,0.0007663296726849344
130,0.21456138789653778,0.5631817150861025,0.41048876475542784,0.4604299534112215,0.7679633283987641,0.5631812606006861,0.9908029139041901,125.44864958524704,0.0007644753998406124
131,0.2148806610932717,0.5994509719312191,0.44962600711733103,0.5269562089815736,0.7212215401232243,0.5994505090638995,0.9924874603748322,122.93094843626022,0.0007626206271242884
132,0.20582918582054285,0.5461852578446269,0.3986738121602684,0.4572299881838262,0.7143098590895534,0.5461848094128072,0.9909239709377289,127.1364441215992,0.0007607653530496521
133,0.2191073870429626,0.5784284267574549,0.4338213880546391,0.5186967886984348,0.6811591810546815,0.5784279708750546,0.9924629330635071,115.26160275936127,0.0007589095761219332
134,0.21275911846986184,0.5835920190438628,0.43475370295345783,0.542050564661622,0.6656655557453632,0.5835915533825755,0.9927118718624115,108.36221647262573,0.0007570532948378305
135,0.20960582930308122,0.5620734128169715,0.4121497869491577,0.4911285089328885,0.6876488113775849,0.5620729741640389,0.991814374923706,110.95645868778229,0.0007551965076854392
136,0.21658628422480364,0.5732597361784428,0.4264001352712512,0.5096811125986278,0.6908711497671902,0.5732592646963894,0.9921916425228119,109.51541963219643,0.0007533392131441786
137,0.20972706790153797,0.5507247252389789,0.39975656592287123,0.442372287157923,0.7783709978684783,0.5507242945022881,0.9901204109191895,125.30203202366829,0.0007514814096847186
138,0.21516782469474352,0.5915233176201582,0.43759852461516857,0.5588266961276531,0.6586038423702121,0.5915228482335806,0.9926391541957855,106.84307903051376,0.000749623095768904
139,0.20621229295547192,0.5751678248634562,0.4303580183768645,0.502018220955506,0.7042362582869828,0.5751673857448623,0.9920357465744019,115.20698502659798,0.0007477642698496805
140,0.20635658903763845,0.5673018402885646,0.420028978260234,0.48460719897411764,0.7257195003330708,0.5673013818450272,0.991536408662796,117.76284712553024,0.0007459049303710179
141,0.20357215152337002,0.5578886403236538,0.4089341168291867,0.4758469492662698,0.7083974641282111,0.5578881863038987,0.991328090429306,123.63809108734131,0.0007440450757678328
142,0.20247868127547777,0.5850064484402537,0.4374131737276912,0.5403093304485083,0.6715780566446483,0.5850059818476439,0.9927379190921783,109.22916454076767,0.000742184704465911
143,0.20244077833799215,0.5754955103620887,0.4274155115708709,0.5438862452283502,0.643865545745939,0.5754950512200594,0.9925474524497986,109.26053029298782,0.0007403238148818282
144,0.1999892940888038,0.58627840410918,0.43895934522151947,0.5268393121659756,0.6982622891664505,0.5862779440358281,0.9924355745315552,115.53863587975502,0.000738462405422871
145,0.21226557802695495,0.5652405563741922,0.41222749650478363,0.48542986530810595,0.714016618207097,0.5652400851249695,0.9912825226783752,121.35930627584457,0.0007366004744869555
146,0.19593183467021355,0.586924176022876,0.441981912474148,0.5035211180220358,0.737053006014321,0.5869237328588497,0.9921415448188782,114.07794812321663,0.0007347380204625457
147,0.21387847260786938,0.5847618728876114,0.43626198219135404,0.5420645484700799,0.6805214057676494,0.5847614370286465,0.9924580752849579,118.07316422462463,0.0007328750417285716
148,0.20185902187457452,0.5816007418907247,0.43860730543383397,0.5202483075263444,0.6920272829302121,0.5816002809733618,0.9924822151660919,111.69726473093033,0.0007310115366543449
149,0.20951398622531156,0.5903704135416774,0.4440590229278314,0.4967400041932706,0.7665152685513021,0.5903699734481052,0.991826742887497,119.39069718122482,0.0007291475035994755
150,0.20444329369526643,0.5563622247475442,0.408469583843952,0.46690818854624294,0.7245547622538414,0.5563618019223242,0.991165041923523,122.5299930870533,0.0007272829409137847
151,0.20975252802555377,0.5734858009964228,0.425054564839229,0.4832716202363372,0.7460853375960141,0.5734853583853692,0.9914445579051971,120.39835026860237,0.0007254178469372199
152,0.21742394749934857,0.5835073878988624,0.4297343688085675,0.47793872468173504,0.7891653766855597,0.5835069520398974,0.9911810755729675,121.7500002682209,0.0007235522199997669
153,0.19973410333578404,0.6011571893468499,0.4486140850931406,0.49998959247022867,0.7920022178441286,0.601156740449369,0.9916843175888062,119.21631935238838,0.0007216860584213608
154,0.19885676273932823,0.5683674956671894,0.4246285571716726,0.49893531017005444,0.694130995310843,0.5683670402504504,0.9920362830162048,112.29108774662018,0.0007198193605117973
155,0.2120673290812052,0.5914898486861646,0.4492908371666133,0.5095376856746698,0.7419580556548443,0.5914894184097685,0.9922289252281189,106.28801545500755,0.0007179521245706413
156,0.19413240529023684,0.558248070301488,0.4121240703971125,0.47415061842184514,0.7256264643510804,0.5582476243143901,0.9914052486419678,116.64002364873886,0.0007160843488871357
157,0.19832663788245275,0.5774665469070897,0.4300652906531468,0.49222391622606665,0.7390568646369502,0.577466102084145,0.9917153120040894,119.00537040829659,0.0007142160317401089
158,0.20281153435890492,0.6020857151597738,0.4498462015762925,0.5477334149181843,0.7116797976195812,0.6020852364599705,0.992384672164917,128.4353804588318,0.0007123471713978799
159,0.20561559951076142,0.5797569840215147,0.43823272082954645,0.524868015665561,0.6852178699336946,0.5797565327957273,0.9922326505184174,104.07345771789551,0.0007104777661181647
160,0.20422756339495,0.5886085787788033,0.4439497154671699,0.5556112234480679,0.6640999456867576,0.5886081126518548,0.9929526746273041,109.43814051151276,0.0007086078141479791
161,0.20157779031074963,0.5802992000244558,0.4329023873433471,0.4920418648980558,0.7473080533090979,0.5802987483330071,0.9919030368328094,120.76354172825813,0.0007067373137235415
162,0.20099495901511266,0.5734073277618074,0.4288109466488742,0.49053394609496276,0.7284646704889145,0.573406895622615,0.9916693568229675,119.03876322507858,0.0007048662630701754
163,0.19376704624065985,0.5946453674696386,0.44728909619152546,0.5203048828989267,0.7249259268864989,0.5946449120528996,0.9923871457576752,106.13490536808968,0.0007029946604022085
164,0.19624195775160422,0.5815444467589259,0.43398767872713506,0.49157334631308913,0.7517743613570929,0.5815439973957837,0.9917028546333313,126.6932010948658,0.0007011225039228726
165,0.19753213020471427,0.5749331394326873,0.428085294450284,0.4804859390424099,0.7553266662216629,0.5749326856675907,0.9916045069694519,121.98990181088448,0.0006992497918242011
166,0.19099263520194934,0.5763068138621747,0.424158125417307,0.48112616827711463,0.7576014492660761,0.5763063747435808,0.9914278388023376,126.19424703717232,0.0006973765222869263
167,0.19025489344046667,0.5863125419709831,0.43903495417907834,0.5366054100450128,0.6852115204092115,0.5863120825961232,0.9926552474498749,104.71923997998238,0.0006955026934803739
168,0.19763363187129682,0.5926299323327839,0.4423599785659462,0.5129892127588391,0.7367113339714706,0.5926294880919158,0.9921368062496185,110.83113026618958,0.000693628303562358
